	movie_id	character	title	agent_verbs	patient_verbs	attributes	religion	age	Gender	title_embeddings
5505	9377241	George	host professor	['describes', 'am', 'killed', 'prompting', 'accuses', 'go', 'watch', 'threatens', 'appears', 'cajoles', 'unplugs', 'requests', 'begins', 'insists', 'announces', 'tells', 'refused', 'cuts', 'claims', 'aims', 'persuades', 'suggests']	['disturbed', 'leaving', 'strangle', 'left', 'suspect', 'expose', 'told', 'engage', 'mock', 'prompting', 'makes']	['spinning', 'comments', 'relationship', 'paunch']			M	
5506	9377241	Martha	president host	['had', 'argues', 'begs', 'answers', 'showing', 'accuses', 'drives', 'tries', 'alludes', 'announces', 'begins', 'continues', 'reappears', 'goes']	['prompting', 'accuses', 'left', 'flirt', 'strangle', 'launch', 'mock', 'end']	['son', 'retort', 'joke', 'wife']			F	
5507	19708435	Noriko		['begins']	['laugh', 'seen', 'carries']	['wife', 'body']				
5508	19708435	Tokiyasu		['want', 'helping', 'believe', 'dead', 'uses']	['open']	['canteen', 'bid', 'screams']				
5509	18978812	Clara Peterson	nurse			['wife']				
5510	18978812	Charles Gray	teacher	['keeps']	['set', 'suspects', 'charmed', 'shooting', 'sent']	['hidden', 'innocence']				
5511	34759753	Lakshmi	nurse	['duty', 'came', 'girl', 'comes', 'injected']	['drops', 'dismissed', 'know', 'fulfill']	['nurse']				
5512	142430	Marge Gunderson	police chief	['sit', 'shoots']				seven months	F	
5513	29230838	Juan Menda	president	['ready', 'way', 'recovers']	['provide']	['room', 'attempt', 'wife', 'operation', 'president']				
5514	3093642	Wilby Daniels	attorney	['determined', 'gets', 'giving', 'uses', 'keeps', 'hears', 'finds', 'returns', 'escapes', 'moments', 'turn', 'refuses', 'form', 'vows', 'tells', 'attorney']	['run', 'find', 'elected', 'finds', 'caught', 'invites', 'robbed', 'taken']	['fears', 'body', 'friends', 'rival']				
5515	7182247	Surekha		['understands', 'becomes', 'realizes', 'rejects', 'starts', 'shows']	['show', 'develops', 'respects']					
5516	7182247	Ranga		['widower', 'musicians', 'becomes']		['sister', 'calibre', 'husband']				
5517	24470088	Leela		['goes', 'develops', 'meets', 'refuses', 'lives']	['thrown', 'accused', 'led', 'forced', 'sit', 'marry']	['Orphaned', 'blinded', 'Thakur']			F	
5518	7758260	Kainan	soldier	['assists', 'confront', 'survive', 'stand', 'forms', 'destroys', 'heads']	['emerges', 'destroy']	['people', 'village', 'soldier', 'wife']			M	
5519	7758260	Freya		['survive']	['marries']	['daughter']			F	
5520	2666222	Elsie	singer	['leave', 'finds', 'bought', 'marries', 'goes', 'stays', 'refuses']	['tells', 'frame', 'stay', 'granted', 'saw', 'convicted', 'go', 'persuades', 'released', 'sent']	['uncles', 'aunt', 'singer']				
5521	2666222	Benjamin	manager detective	['take', 'persuades', 'refuses', 'tells', 'quits']	['get', 'replace', 'marries']	['manager']				
5522	3076631	Ernie Driscoll	boxer							
5523	13070759	Geoff	captain	['drops', 'agrees', 'having', 'takes']		['captain']				
5524	1800944	Wally Pinner		['invited', 'retire']	['invites', 'entertain']	['shorts', 'wife']			M	
5525	34552669	Hokage Minato Namikaze	leader							
5526	6795107	Janaki		['start', 'advised', 'allow']	['tell']	['looking', 'opinion', 'pathetic', 'sad']			F	
5527	927401	Charles		['expresses', 'reappears']	['leaves', 'calls', 'leave']	['her']				
5528	927401	Elizabeth								
5529	31092702	John Lawrence		['married', 'returned']		['pal']				
5530	31092702	Lilly Herbish			['married', 'get']					
5531	3835614	Kathleen		['fallen', 'concluded']		['wife', 'accident']				
5532	3835614	Michael Peterson	Novelist	['living', 'bludgeoned', 'called', 'ended']	['report', 'charged']	['view', 'story']				
5533	2105280	Kiran		['went', 'loved', 'gone', 'house', 'love', 'front', 'decide', 'learn', 'comes', 'arrive', 'tells']	['finds', 'harassing', 'terrorised', 'asks', 'love', 'marries', 'forces', 'set', 'marry', 'kill']	['relatives', 'family', 'brother', 'photographs', 'stalker', 'marrying', 'name', 'house']				
5534	2105280	Sunil		['chases', 'arrive', 'has', 'love', 'speaking', 'kill', 'asks', 'plans', 'meet', 'learn', 'gone', 'engages', 'comes', 'marries', 'decide', 'arrives', 'starts', 'believes', 'works']	['kill', 'kill', 'set', 'stabs', 'sees', 'injured', 'tells', 'shoot']	['lover', 'her']				
5535	19953789	Mike Maguire		['investigators', 'victim']	['killed', 'shot']					
5536	35151292	Jui			['married']	['brother']				
5537	35151292	Shekhar	flautist	['flautist', 'has']	['married']	['friend']				
5538	5886750	Badger		['settle', 'think', 'it', 'see', 'opens', 'gets', 'offers', 'has']	['meet', 'see']	['annoyed', 'help', 'thrown', 'house', 'advice']				
5539	20904667	Anand Vinod Khanna	Police inspector	['honest']	['arrested']	['wife']				
5540	20904667	Rekha			['found']	['wife']				
5541	22947127	Hartley		['refuses', 'insists', 'takes', 'has']	['guide', 'send', 'warn']	['daughter']				
5542	22947127	Manning			['take', 'leaving']	['wife']				
5543	22947127	Linda		['fall']		['wife']				
5544	23992427	Brad Marshall							M	
5545	23992427	Brooke Adams								
5546	2772247	Shyamala				['wife']				
5547	2772247	Vijayan	teacher	['adopts', 'undertakes', 'believes', 'undertake', 'embraces', 'taking', 'takes']		['teacher', 'father']			M	
5548	3244159	Shankar Narayana	taxi driver							
5549	3244159	Snehalatha		['falls', 'sees', 'tells']						
5550	129524	Ray Kinsella	farmer	['persuades', 'realizes', 'picks', 'discuss', 'reveals', 'refuses', 'decides', 'introduces', 'faces', 'finds', 'angry', 'discovers', 'recognizes', 'hears']	['warns', 'implores', 'sell', 'urges']	['reassuring', 'invitation', 'father', 'heads']			M	
5551	12217443	Joe Hardy								
5552	36388033	Megan Lambert	teacher	['ignores', 'daughter', 'wife']						
5553	36388033	Peter								
5554	31520425	Beth Winter							F	
5555	31520425	Joseph		['loses']		['husband']				
5556	4607218	Rose Red								
5557	2508590	Vicky		['sister']		['woman']				
5558	2508590	Ronnie Stover	drug dealer	['attempts', 'plans']	['involve', 'blackmail', 'married']				M	
5559	1839694	Chai Raja	king							
5560	1839694	Queen Jitravadee								
5561	11230221	Usha Gupta	student			['wife']				
5562	11230221	Kamal	student	['having', 'sees', 'son', 'fathered', 'falls']		['marriage', 'student']				
5563	33398373	Marianne				['wife']				
5564	33398373	Henry Osborne		['served', 'refuses', 'has']	['talk']	['photo', 'daughter']				
5565	692670	Marisol				['wife']				
5566	692670	Anthony Delilah		['waits', 'decides', 'had', 'hops', 'shoots', 'plan']	['rob', 'help']	['sister', 'cut']				
5567	692670	Jose		['decide', 'hops', 'manage', 'plan', 'burned', 'grabs', 'runs', 'jumps', 'kills', 'places']	['drive', 'grab', 'rob']	['cut']				
5568	26325450	John Abraham	singer							
5569	26325450	Susanna Anna - Marie Johannes		['transits', 'finds', 'found', 'dead', 'wants', 'lights', 'tries', 'is', 'committed', 'needs']	['kill', 'lucky', 'ponder', 'observed', 'cover', 'find']	['husband', 'search', 'snakes']				
5570	13532982	Durmishkhan		['marries', 'serf', 'become', 'starts', 'returns']	['work']					
5571	13532982	Osman Agha								
5572	2221417	Grace Beasley		['wins', 'has', 'attends', 'return', 'leave', 'decides', 'stops', 'meets', 'develop', 'tells', 'meet', 'ecstatic']	['asks', 'joins', 'picks', 'sing', 'attend']	['son']				
5573	3644423	Fellini				['wife']				
5574	1897341	Andrzej Bogucki								
5575	1897341	Janina				['wife']			F	
5576	129295	Dan Gallagher	attorney buyer	['explains', 'takes', 'moves', 'barges', 'hears', 'finishes', 'picks', 'runs', 'attacks', 'calls', 'drowns', 'approaches', 'wrestles', 'tells']	['forgives']	['picture', 'gun']			M	
5577	11901160	Billy Flynn	horse trainer	['trainer', 'has']		['champion']				
5578	11901160	Annie		['shows', 'wants']	['become']	['wife']				
5579	10026936	Julie Mollison		['sitting']	['escort', 'marry', 'asks', 'finds', 'married']	['apartment', 'inebriated', 'virtue', 'insults']				
5580	10792004	Rajini		['accept', 'likes', 'does']	['marry', 'wanted', 'loved']	['cousins']				
5581	34952964	Samir		['man', 'gets', 'ends', 'finishes', 'decides']	['get']	['mother']				
5582	34952964	Nabila		['travels', 'pregnant', 'leaves', 'gives']	['get', 'side']					
5583	1721159	Charles Dreyfus	boss Chief Inspector	['points', 'goes', 'realizes', 'makes', 'manages']	['bring', 'discover']	['wife']				
5584	28014158	Moses				['husband']				
5585	28014158	Bosse	TV star	['star']						
5586	15715548	Ana		['remain', 'steals', 'heartbroken']	['visiting']					
5587	101914	Mulvaney	manager	['leave', 'refuses']		['manager']				
5588	101914	Sonny		['takes', 'agrees', 'tells', 'writes', 'demands', 'releases', 'sits', 'has', 'discovers', 'checks', 'warns', 'goes', 'watching']	['let', 'convinces', 'sentenced', 'asks', 'step', 'drive', 'calls', 'arrested', 'tell', 'forced', 'tells']	['wife', 'offer', 'weapon', 'agreement', 'reasons', 'friend']			M	
5589	101914	Angie		['subsisted']		['wife']				
5590	101914	Leon Shermer		['turns', 'attempted', 'had']	['talk', 'convinces']	['surgery']			M	
5591	20393685	Mary Carlton		['giving', 'grows', 'sneaks', 'grants', 'celebrates', 'having', 'tells', 'feels', 'lives', 'demands', 'writes']	['kill', 'lady', 'confronts', 'tells', 'told']			75 - year - old	F	
5592	20393685	John		['sneaks', 'having', 'announces', 'employee']	['seeing', 'loves', 'kill']	['illness']				
5593	12835554	Ashwini		['notices', 'recovers']		['wife']				
5594	12835554	Aditya		['living', 'admits', 'takes']	['frighten']					
5595	12835554	Geeta Menon	secretary	['gives', 'returns']	['takes', 'promises', 'enrages']	['soul']				
5596	28911662	Govindan		['adjusts', 'discovers', 'annoyed']	['attacks', 'win']	['officer', 'house', 'husband']				
5597	28911662	Malu		['becomes', 'living']	['married']	['son', 'husband']				
5598	7167797	Philip Seymour Hoffman	actress							
5599	7167797	Claire	actress		['marries']					
5600	17709042	Tom				['husband']				
5601	17709042	Mathilda Sherman		['bullies', 'delighted']		['daughter']			F	
5602	15984648	Heather Crocker		['confront', 'driven', 'attempts', 'sneaks']	['married', 'bludgeon']					
5603	15984648	Kelvin Cheatum		['sets', 'wakes', 'offers', 'orders', 'driven', 'married']	['knocked']	['reliance', 'body']				
5604	67415	Mason		['fights', 'hears', 'manages', 'arrives', 'saves', 'sneaks', 'knows', 'realizes', 'dead', 'talked', 'holds', 'informs', 'goes', 'escape', 'hides', 'walk', 'kills', 'wakes', 'died', 'are', 'attempt', 'breaks', 'uses', 'catches']	['stop', 'take', 'reunited', 'alive', 'set', 'brings', 'prevent', 'tells', 'meet', 'confront', 'found', 'arresting', 'kill', 'get']	['wife', 'son']				
5605	67415	O'Malley	Lt. Lieutenant	['took', 'leaves', 'informs', 'brings', 'tells', 'comes']	['shot', 'meet']	['alive']				
5606	67415	Felicia				['wife']				
5607	33475705	Rachel		['discovers']	['tells']	['stepdaughter']				
5608	664496	Mike		['mentions', 'goes', 'works', 'convinces', 'tells', 'breaks', 'tied']	['rape', 'arrested', 'meets', 'talk', 'tells', 'tricks']	['ex-wife', 'stunned']				
5609	28715960	Regina			['named']	['grandson']				
5610	28715960	George				['husband', 'grandson']				
5611	5805854	Nigel		['starts', 'criminal', 'gets', 'falls']	['snap']	['dealer']			M	
5612	5805854	Maria		['shack', 'manages', 'gets']	['get']				F	
5613	11011055	Malcolm		['suspicious']		['husband', 'grandfather']				
5614	11011055	Corinne		['returns', 'refuses', 'informs', 'tells', 'acts', 'uncle', 'falls', 'defensive', 'admits']	['acknowledge', 'ask', 'travel', 'inform', 'killed', 'live', 'take', 'admit']	['mother']				
5615	14285052	Ko Chi - Wai	Inspector							
5616	5686822	Henry		['driving', 'meets', 'collapses', 'driver', 'discovers']		['bodies']				
5617	7276187	John Freemont		['eyed', 'approaches', 'collapses', 'divulge', 'begins', 'go', 'checking', 'encounter', 'pulls', 'found', 'hears', 'aghast']	['tells', 'give', 'find', 'dismembered']	['home', 'sleeping', 'exhausted']				
5618	22114856	Mao Zedong		['disliked']						
5619	22114856	Jiang Qing								
5620	26705991	Khogiram		['manage', 'have', 'belong']		['children', 'ambition', 'wife']				
5621	10619221	Ashok		['married']	['accompany']					
5622	8311612	Abdul Wahub	lawyer							
5623	35033775	Rufus		['tries', 'phone', 'tells', 'sends', 'gets', 'coming', 'argue']	['let', 'asks', 'get', 'argue', 'knows']	['church', 'husband', 'seeing', 'office']				
5624	35033775	Sylvester		['remembers', 'gets', 'shows', 'approaches', 'informs', 'reminds', 'threatens', 'convinces', 'says', 'tries', 'go', 'say', 'approached', 'ask', 'stunned', 'notices', 'asks', 'congratulates', 'points', 'think', 'tells', 'wakes', 'made', 'looks']	['caught', 'married', 'leaving', 'visit', 'asks', 'pulls', 'tells', 'tell', 'leave', 'get']	['nightmare', 'car', 'efforts', 'sign', 'frustrated']				
5625	35033775	Randolph		['hid', 'says', 'overheard', 'sitting', 'tells', 'hears']	['asks']	['protests', 'husband']				
5626	35033775	Chuck		['argue', 'refuses', 'threatens', 'It', 'told', 'come', 'reveals', 'has']	['knows', 'get', 'come', 'tells', 'see', 'angers', 'reveal']	['phone']				
5627	35033775	Rosie		['asks', 'decides', 'spying']	['seen', 'inform']					
5628	35033775	Cathy		['wanting', 'argue', 'tries', 'asks', 'walks', 'made', 'shows']	['end', 'explain', 'take', 'sends']	['realization', 'wife']				
5629	3492340	Nick Lang	professor student	['suicide']	['murdered']	['student']				
5630	3492340	Gail				['wife']				
5631	22629807	Crispin Wentzel		['encounter', 'decides', 'beat', 'decide', 'manages', 'sees']	['injured', 'lets', 'incapacitated', 'beat', 'puts', 'take']	['urine', 'TV']				
5632	6616626	Matrac	gunner leader	['becomes']	['killed', 'framed', 'choose', 'lead']	['leader', 'troubles']				
5633	6616626	Paula				['wife']				
5634	28456956	Mark Sherwin		['suffering', 'driving', 'happens', 'regains', 'mend']	['find', 'bothered', 'match']	['memory', 'seeing']				
5635	28456956	Christine		['intending']	['sell']	['colours', 'wife']				
5636	1141596	Becky		['come', 'reveals', 'play', 'tells', 'confesses', 'quits', 'stabs', 'gets', 'asks']	['promising', 'brings', 'strangling', 'telling', 'killed']					
5637	33124	Marianne		['asks', 'stops']		['daughter']				
5638	25824989	Pabitra Baruah	principal							
5639	933060	Nina		['asks']						
5640	933060	Jake		['noticed']		['son']				
5641	933060	Dylan Smith								
5642	933060	Yorkin								
5643	30654425	Mandeville		['try']	['locate']					
5644	30654425	Sarah		['try']	['locate']					
5645	452017	Jessie St. Vincent	porn star							
5646	452017	Buck Swope							M	
5647	3487956	Ethel Carter		['attempts', 'traveling']	['pulverize']	['heart', 'body', 'husband']			F	
5648	3487956	Doug Bukowski		['comes', 'starts', 'surprises', 'unties', 'loses', 'discover', 'return', 'goes', 'uses', 'beats']	['knocking', 'attacked', 'hits', 'spots']	['shooting']			M	
5649	5579906	Caroline Emmett		['sees', 'danger']		['loyalty']				
5650	5579906	Del Stewart	Captain	['finds', 'joins', 'persuades', 'realizes', 'helps', 'says', 'asks', 'resigns']	['confronts', 'rescue', 'put', 'shoots', 'joins', 'rescue']	['warning']				
5651	5579906	Owen Devereaux	judge Colonel	['seen', 'lures', 'hangs', 'upholds', 'sets', 'threatens', 'promises', 'shoots', 'concludes', 'orders']	['participate', 'warning', 'marries', 'hang', 'confronts']	['sanity', 'desk', 'marshal', 'uncle', 'men', 'insanity', 'mind', 'appointment']				
5652	730819	Mace		['decides', 'realizes']	['killed', 'leave', 'saved', 'bitten']	['named']				
5653	730819	Sandra			['bitten']	['wife']			F	
5654	518687	Lenore		['visited']	['alive', 'revealed', 'faked']	['rejecting', 'wife']				
5655	518687	Erasmus Craven		['recites', 'defeats', 'escapes', 'tells']	['confronted', 'tormented', 'aid', 'turn', 'convince', 'visited']	['daughter', 'coachman']				
5656	5125242	Frank Spivey	Police officer	['done', 'begins', 'takes', 'put', 'visits', 'flees', 'gets', 'attempts', 'discovers', 'intervenes']	['tells', 'shoot', 'shoots', 'slip', 'forcing', 'get']	['wife', 'words']				
5657	5125242	Ruby				['wife']				
5658	2957019	Carlotta		['refuse', 'dismisses', 'tells', 'learning', 'confronts']	['discovers', 'listen']	['performances', 'man', 'wife']				
5659	2957019	Choleti	manager	['arranges', 'gives', 'bought', 'refuse']	['listen', 'have']	['wife', 'manager']				
5660	32560814	Pete		['shoots']	['leaves', 'know']	['injured', 'body', 'wife', 'injuries', 'gun']				
5661	32895970	Jim			['arrested']	['whom']				
5662	8614238	Jibananda		['zamindar', 'knew', 'tried', 'realises']	['freed', 'make', 'refused']	['house', 'drunk', 'ex-wife']				
5663	8614238	Sorash			['stay', 'force']					
5664	12812712	Lucrecia		['connected', 'refuses', 'replies', 'leaves', 'beauty']		['widow', 'confessor', '32', 'daughter']		32		
5665	12812712	Pio Coronado		['ready', 'like', 'buries']	['kill']	['poor', 'old']				
5666	35119605	Arafa		['tries', 'kills', 'finds', 'has', 'marries']	['follows', 'make', 'hired', 'escape']	['progress']				
5667	35119605	Warda		['follows', 'discovers']	['marries']					
5668	166186	Melville Farr	barrister judge	['had', 'succeeds', 'takes', 'resolves', 'shared', 'recruits', 'burns', 'know', 'rebuffs', 'avoiding', 'promises']	['give', 'reach', 'approached', 'appeal', 'help']	['property', 'house', 'picture', 'barrister', 'identity']				
5669	5326903	Fiodor Voronin	deputy general	['lives']	['murdered', 'considered']	['general']				
5670	24559797	Greg Whitcomb	writer	['timer', 'flunks', 'passes', 'gets', 'willing', 'flies', 'decides']	['return', 'sabotage', 'calling']	['knee']				
5671	1367502	Gordon			['named']	['claims', 'deaths', 'wife', 'body']				
5672	2190310	Frankie Wilde	street musician DJ	['has', 'flushes', 'maximized', 'disappear', 'manages', 'finds', 'prove', 'disguised', 'making', 'take', 'beating', 'refuses', 'meets', 'gaining', 'teaching', 'complete', 'confesses', 'agrees', 'continues', 'removes', 'unconscious', 'grabs']	['devise', 'acknowledge', 'warns', 'confronts', 'play', 'convinces', 'see']	['object', 'loss', 'skills', 'insistence', 'disability', 'life']				
